WST LHY LHR LHP LKP LAP LAR RHY RHR RHP RKP RAP RAR 
0.000000 0.000000 0.075877 0.217913 0.709161 0.477540 -0.075877 0.000000 -0.100661 1.003331 1.242625 0.253002 -0.100661 
0.000000 0.000000 0.066778 0.203792 0.704021 0.486521 -0.066778 0.000000 -0.088660 0.988727 1.232355 0.257336 -0.088660 
0.000000 0.000000 0.057394 0.188577 0.697396 0.495111 -0.057394 0.000000 -0.076614 0.975280 1.226795 0.265223 -0.076614 
0.000000 0.000000 0.047764 0.172259 0.689159 0.503192 -0.047764 0.000000 -0.064526 0.963155 1.225947 0.276500 -0.064526 
0.000000 0.000000 0.037926 0.154835 0.679189 0.510646 -0.037926 0.000000 -0.052388 0.952319 1.229458 0.290847 -0.052388 
0.000000 0.000000 0.027920 0.136313 0.667372 0.517351 -0.027920 0.000000 -0.040191 0.942559 1.236641 0.307790 -0.040191 
0.000000 0.000000 0.017787 0.116706 0.653602 0.523188 -0.017787 0.000000 -0.027927 0.933519 1.246525 0.326714 -0.027927 
0.000000 0.000000 0.007571 0.096033 0.637779 0.528038 -0.007571 0.000000 -0.015604 0.924745 1.257935 0.346898 -0.015604 
0.000000 0.000000 -0.002688 0.074312 0.619802 0.531782 0.002688 0.000000 -0.003240 0.915749 1.269588 0.367546 -0.003240 
0.000000 0.000000 -0.012946 0.051564 0.599574 0.534302 0.012946 0.000000 0.009124 0.906143 1.280388 0.387952 0.009124 
0.000000 0.000000 -0.023161 0.027801 0.576986 0.535477 0.023161 0.000000 0.021436 0.895906 1.290092 0.407893 0.021436 
0.000000 0.000000 -0.033291 0.003024 0.551914 0.535182 0.033291 0.000000 0.033644 0.885117 1.298684 0.427275 0.033644 
0.000000 0.000000 -0.043293 -0.022785 0.524206 0.533283 0.043293 0.000000 0.045697 0.873863 1.306167 0.446011 0.045697 
0.000000 0.000000 -0.053127 -0.049677 0.493652 0.529621 0.053127 0.000000 0.057545 0.862237 1.312557 0.464028 0.057545 
0.000000 0.000000 -0.063511 -0.037251 0.547624 0.571168 0.063511 0.000000 0.069136 0.850337 1.317889 0.481260 0.069136 
0.000000 0.000000 -0.073938 -0.025350 0.599876 0.611518 0.073938 0.000000 0.080426 0.838262 1.322211 0.497656 0.080426 
0.000000 0.000000 -0.084439 -0.011514 0.654894 0.652700 0.084439 0.000000 0.091366 0.826114 1.325586 0.513180 0.091366 
0.000000 0.000000 -0.095058 0.005783 0.715336 0.695845 0.095058 0.000000 0.101914 0.813988 1.328085 0.527805 0.101914 
0.000000 0.000000 -0.105855 0.027337 0.782394 0.741349 0.105855 0.000000 0.112029 0.801976 1.329792 0.541524 0.112029 
0.000000 0.000000 -0.116892 0.053393 0.856119 0.789018 0.116892 0.000000 0.121670 0.790164 1.330795 0.554339 0.121670 
0.000000 0.000000 -0.128224 0.083834 0.935761 0.838220 0.128224 0.000000 0.130802 0.778628 1.331188 0.566268 0.130802 
0.000000 0.000000 -0.139894 0.118354 1.020078 0.888017 0.139894 0.000000 0.139390 0.767435 1.331068 0.577341 0.139390 
0.000000 0.000000 -0.151915 0.156590 1.107578 0.937280 0.151915 0.000000 0.147403 0.756639 1.330532 0.587600 0.147403 
0.000000 0.000000 -0.164265 0.198217 1.196687 0.984762 0.164265 0.000000 0.154813 0.746284 1.329674 0.597098 0.154813 
0.000000 0.000000 -0.176874 0.242996 1.285857 1.029154 0.176874 0.000000 0.161594 0.736400 1.328589 0.605897 0.161594 
0.000000 0.000000 -0.189620 0.290797 1.373625 1.069121 0.189620 0.000000 0.167721 0.727004 1.327363 0.614066 0.167721 
0.000000 0.000000 -0.202321 0.341588 1.458643 1.103347 0.202321 0.000000 0.173176 0.718102 1.326077 0.621683 0.173176 
0.000000 0.000000 -0.214744 0.395408 1.539694 1.130578 0.214744 0.000000 0.177938 0.709686 1.324807 0.628828 0.177938 
0.000000 0.000000 -0.226614 0.452313 1.615703 1.149682 0.226614 0.000000 0.181994 0.701735 1.323617 0.635589 0.181994 
0.000000 0.000000 -0.235316 0.507311 1.669954 1.148935 0.235316 0.000000 0.183856 0.683903 1.302352 0.632157 0.183856 
0.000000 0.000000 -0.242625 0.565150 1.717992 1.139134 0.242625 0.000000 0.184970 0.666428 1.280990 0.628269 0.184970 
0.000000 0.000000 -0.248359 0.625203 1.759011 1.120100 0.248359 0.000000 0.185347 0.649246 1.259554 0.624016 0.185347 
0.000000 0.000000 -0.252424 0.686674 1.792526 1.092144 0.252424 0.000000 0.184996 0.632285 1.238063 0.619486 0.184996 
0.000000 0.000000 -0.254823 0.748643 1.818414 1.056063 0.254823 0.000000 0.183931 0.615467 1.216520 0.614761 0.183931 
0.000000 0.000000 -0.255652 0.810157 1.836959 1.013094 0.255652 0.000000 0.182166 0.598712 1.194920 0.609915 0.182166 
0.000000 0.000000 -0.255079 0.870347 1.848856 0.964802 0.255079 0.000000 0.179718 0.581936 1.173245 0.605017 0.179718 
0.000000 0.000000 -0.250114 0.918863 1.836031 0.903460 0.250114 0.000000 0.176603 0.565052 1.151468 0.600124 0.176603 
0.000000 0.000000 -0.244269 0.963423 1.818590 0.841459 0.244269 0.000000 0.172844 0.547972 1.129545 0.595281 0.172844 
0.000000 0.000000 -0.237496 1.002944 1.796266 0.779614 0.237496 0.000000 0.168460 0.530605 1.107423 0.590525 0.168460 
0.000000 0.000000 -0.229771 1.036540 1.769034 0.718786 0.229771 0.000000 0.163477 0.512862 1.085032 0.585877 0.163477 
0.000000 0.000000 -0.221104 1.063593 1.737126 0.659826 0.221104 0.000000 0.157918 0.494653 1.062289 0.581344 0.157918 
0.000000 0.000000 -0.211537 1.083781 1.701007 0.603518 0.211537 0.000000 0.151812 0.475886 1.039097 0.576918 0.151812 
0.000000 0.000000 -0.201147 1.097081 1.661336 0.550548 0.201147 0.000000 0.145186 0.456472 1.015339 0.572575 0.145186 
0.000000 0.000000 -0.190039 1.103743 1.618935 0.501484 0.190039 0.000000 0.138071 0.436321 0.990886 0.568272 0.138071 
0.000000 0.000000 -0.178335 1.104250 1.574737 0.456779 0.178335 0.000000 0.130500 0.415342 0.965585 0.563951 0.130500 
0.000000 0.000000 -0.166166 1.099266 1.529752 0.416778 0.166166 0.000000 0.122505 0.393444 0.939266 0.559530 0.122505 
0.000000 0.000000 -0.153664 1.089574 1.485022 0.381741 0.153664 0.000000 0.114122 0.370535 0.911738 0.554911 0.114122 
0.000000 0.000000 -0.140946 1.076027 1.441581 0.351846 0.140946 0.000000 0.105387 0.346518 0.882782 0.549972 0.105387 
0.000000 0.000000 -0.128115 1.059492 1.400407 0.327208 0.128115 0.000000 0.096338 0.321290 0.852148 0.544566 0.096338 
0.000000 0.000000 -0.115252 1.040796 1.362371 0.307867 0.115252 0.000000 0.087013 0.294740 0.819553 0.538521 0.087013 
0.000000 0.000000 -0.102416 1.020690 1.328180 0.293782 0.102416 0.000000 0.077453 0.266737 0.784662 0.531632 0.077453 
0.000000 0.000000 -0.089646 0.999801 1.298321 0.284812 0.089646 0.000000 0.067697 0.237129 0.747078 0.523657 0.067697 
0.000000 0.000000 -0.076965 0.978610 1.273012 0.280694 0.076965 0.000000 0.057787 0.205722 0.706313 0.514299 0.057787 
0.000000 0.000000 -0.064381 0.957431 1.252162 0.281023 0.064381 0.000000 0.047764 0.172259 0.661743 0.503192 0.047764 
0.000000 0.000000 -0.052326 0.949271 1.256092 0.293113 0.052326 0.000000 0.037926 0.154835 0.651773 0.510646 0.037926 
0.000000 0.000000 -0.040170 0.941228 1.263660 0.308725 0.040170 0.000000 0.027920 0.136313 0.639956 0.517351 0.027920 
0.000000 0.000000 -0.027923 0.933112 1.273805 0.326985 0.027923 0.000000 0.017787 0.116706 0.626187 0.523188 0.017787 
0.000000 0.000000 -0.015603 0.924693 1.285332 0.346931 0.015603 0.000000 0.007571 0.096033 0.610363 0.528038 0.007571 
0.000000 0.000000 -0.003240 0.915749 1.297004 0.367546 0.003240 0.000000 -0.002688 0.074312 0.592387 0.531782 -0.002688 
0.000000 0.000000 0.009124 0.906143 1.307803 0.387952 -0.009124 0.000000 -0.012946 0.051564 0.572158 0.534302 -0.012946 
0.000000 0.000000 0.021436 0.895906 1.317507 0.407893 -0.021436 0.000000 -0.023161 0.027801 0.549570 0.535477 -0.023161 
0.000000 0.000000 0.033644 0.885117 1.326100 0.427275 -0.033644 0.000000 -0.033291 0.003024 0.524499 0.535182 -0.033291 
0.000000 0.000000 0.045697 0.873863 1.333582 0.446011 -0.045697 0.000000 -0.043293 -0.022785 0.496790 0.533283 -0.043293 
0.000000 0.000000 0.057545 0.862237 1.339972 0.464028 -0.057545 0.000000 -0.053127 -0.049677 0.466237 0.529621 -0.053127 
0.000000 0.000000 0.069136 0.850337 1.345304 0.481260 -0.069136 0.000000 -0.063511 -0.037251 0.520209 0.571168 -0.063511 
0.000000 0.000000 0.080426 0.838262 1.349627 0.497656 -0.080426 0.000000 -0.073938 -0.025350 0.572461 0.611518 -0.073938 
0.000000 0.000000 0.091366 0.826114 1.353001 0.513180 -0.091366 0.000000 -0.084439 -0.011514 0.627478 0.652700 -0.084439 
0.000000 0.000000 0.101914 0.813988 1.355501 0.527805 -0.101914 0.000000 -0.095058 0.005783 0.687920 0.695845 -0.095058 
0.000000 0.000000 0.112029 0.801976 1.357208 0.541524 -0.112029 0.000000 -0.105855 0.027337 0.754978 0.741349 -0.105855 
0.000000 0.000000 0.121670 0.790164 1.358211 0.554339 -0.121670 0.000000 -0.116892 0.053393 0.828703 0.789018 -0.116892 
0.000000 0.000000 0.130802 0.778628 1.358604 0.566268 -0.130802 0.000000 -0.128224 0.083834 0.908346 0.838220 -0.128224 
0.000000 0.000000 0.139390 0.767435 1.358484 0.577341 -0.139390 0.000000 -0.139894 0.118354 0.992663 0.888017 -0.139894 
0.000000 0.000000 0.147403 0.756639 1.357947 0.587600 -0.147403 0.000000 -0.151915 0.156590 1.080162 0.937280 -0.151915 
0.000000 0.000000 0.154813 0.746284 1.357090 0.597098 -0.154813 0.000000 -0.164265 0.198217 1.169272 0.984762 -0.164265 
0.000000 0.000000 0.161594 0.736400 1.356004 0.605897 -0.161594 0.000000 -0.176874 0.242996 1.258442 1.029154 -0.176874 
0.000000 0.000000 0.167721 0.727004 1.354778 0.614066 -0.167721 0.000000 -0.189620 0.290797 1.346210 1.069121 -0.189620 
0.000000 0.000000 0.173176 0.718102 1.353493 0.621683 -0.173176 0.000000 -0.202321 0.341588 1.431227 1.103347 -0.202321 
0.000000 0.000000 0.177938 0.709686 1.352222 0.628828 -0.177938 0.000000 -0.214744 0.395408 1.512279 1.130578 -0.214744 
0.000000 0.000000 0.181994 0.701735 1.351032 0.635589 -0.181994 0.000000 -0.226614 0.452313 1.588288 1.149682 -0.226614 
0.000000 0.000000 0.183856 0.683903 1.329768 0.632157 -0.183856 0.000000 -0.235316 0.507311 1.642539 1.148935 -0.235316 
0.000000 0.000000 0.184970 0.666428 1.308405 0.628269 -0.184970 0.000000 -0.242625 0.565150 1.690576 1.139134 -0.242625 
0.000000 0.000000 0.185347 0.649246 1.286970 0.624016 -0.185347 0.000000 -0.248359 0.625203 1.731596 1.120100 -0.248359 
0.000000 0.000000 0.184996 0.632285 1.265478 0.619486 -0.184996 0.000000 -0.252424 0.686674 1.765110 1.092144 -0.252424 
0.000000 0.000000 0.183931 0.615467 1.243935 0.614761 -0.183931 0.000000 -0.254823 0.748643 1.790998 1.056063 -0.254823 
0.000000 0.000000 0.182166 0.598712 1.222335 0.609915 -0.182166 0.000000 -0.255652 0.810157 1.809543 1.013094 -0.255652 
0.000000 0.000000 0.179718 0.581936 1.200661 0.605017 -0.179718 0.000000 -0.255079 0.870347 1.821441 0.964802 -0.255079 
0.000000 0.000000 0.176603 0.565052 1.178883 0.600124 -0.176603 0.000000 -0.250114 0.918863 1.808615 0.903460 -0.250114 
0.000000 0.000000 0.172844 0.547972 1.156961 0.595281 -0.172844 0.000000 -0.244269 0.963423 1.791175 0.841459 -0.244269 
0.000000 0.000000 0.168460 0.530605 1.134838 0.590525 -0.168460 0.000000 -0.237496 1.002944 1.768850 0.779614 -0.237496 
0.000000 0.000000 0.163477 0.512862 1.112447 0.585877 -0.163477 0.000000 -0.229771 1.036540 1.741618 0.718786 -0.229771 
0.000000 0.000000 0.157918 0.494653 1.089705 0.581344 -0.157918 0.000000 -0.221104 1.063593 1.709711 0.659826 -0.221104 
0.000000 0.000000 0.151812 0.475886 1.066512 0.576918 -0.151812 0.000000 -0.211537 1.083781 1.673591 0.603518 -0.211537 
0.000000 0.000000 0.145186 0.456472 1.042755 0.572575 -0.145186 0.000000 -0.201147 1.097081 1.633921 0.550548 -0.201147 
0.000000 0.000000 0.138071 0.436321 1.018301 0.568272 -0.138071 0.000000 -0.190039 1.103743 1.591519 0.501484 -0.190039 
0.000000 0.000000 0.130500 0.415342 0.993000 0.563951 -0.130500 0.000000 -0.178335 1.104250 1.547321 0.456779 -0.178335 
0.000000 0.000000 0.122505 0.393444 0.966682 0.559530 -0.122505 0.000000 -0.166166 1.099266 1.502336 0.416778 -0.166166 
0.000000 0.000000 0.114122 0.370535 0.939154 0.554911 -0.114122 0.000000 -0.153664 1.089574 1.457606 0.381741 -0.153664 
0.000000 0.000000 0.105387 0.346518 0.910197 0.549972 -0.105387 0.000000 -0.140946 1.076027 1.414166 0.351846 -0.140946 
0.000000 0.000000 0.096338 0.321290 0.879564 0.544566 -0.096338 0.000000 -0.128115 1.059492 1.372992 0.327208 -0.128115 
0.000000 0.000000 0.087013 0.294740 0.846968 0.538521 -0.087013 0.000000 -0.115252 1.040796 1.334955 0.307867 -0.115252 
0.000000 0.000000 0.077453 0.266737 0.812077 0.531632 -0.077453 0.000000 -0.102416 1.020690 1.300764 0.293782 -0.102416 
0.000000 0.000000 0.067697 0.237129 0.774494 0.523657 -0.067697 0.000000 -0.089646 0.999801 1.270906 0.284812 -0.089646 
0.000000 0.000000 0.057787 0.205722 0.733729 0.514299 -0.057787 0.000000 -0.076965 0.978610 1.245596 0.280694 -0.076965 
0.000000 0.000000 0.047764 0.172259 0.689159 0.503192 -0.047764 0.000000 -0.064381 0.957431 1.224746 0.281023 -0.064381 
0.000000 0.000000 0.037926 0.154835 0.679189 0.510646 -0.037926 0.000000 -0.052326 0.949271 1.228676 0.293113 -0.052326 
0.000000 0.000000 0.027920 0.136313 0.667372 0.517351 -0.027920 0.000000 -0.040170 0.941228 1.236245 0.308725 -0.040170 
0.000000 0.000000 0.017787 0.116706 0.653602 0.523188 -0.017787 0.000000 -0.027923 0.933112 1.246389 0.326985 -0.027923 
0.000000 0.000000 0.007571 0.096033 0.637779 0.528038 -0.007571 0.000000 -0.015603 0.924693 1.257916 0.346931 -0.015603 
0.000000 0.000000 -0.002688 0.074312 0.619802 0.531782 0.002688 0.000000 -0.003240 0.915749 1.269588 0.367546 -0.003240 
0.000000 0.000000 -0.012946 0.051564 0.599574 0.534302 0.012946 0.000000 0.009124 0.906143 1.280388 0.387952 0.009124 
0.000000 0.000000 -0.023161 0.027801 0.576986 0.535477 0.023161 0.000000 0.021436 0.895906 1.290092 0.407893 0.021436 
0.000000 0.000000 -0.033291 0.003024 0.551914 0.535182 0.033291 0.000000 0.033644 0.885117 1.298684 0.427275 0.033644 
0.000000 0.000000 -0.043293 -0.022785 0.524206 0.533283 0.043293 0.000000 0.045697 0.873863 1.306167 0.446011 0.045697 
0.000000 0.000000 -0.053127 -0.049677 0.493652 0.529621 0.053127 0.000000 0.057545 0.862237 1.312557 0.464028 0.057545 
0.000000 0.000000 -0.063511 -0.037251 0.547624 0.571168 0.063511 0.000000 0.069136 0.850337 1.317889 0.481260 0.069136 
0.000000 0.000000 -0.073938 -0.025350 0.599876 0.611518 0.073938 0.000000 0.080426 0.838262 1.322211 0.497656 0.080426 
0.000000 0.000000 -0.084439 -0.011514 0.654894 0.652700 0.084439 0.000000 0.091366 0.826114 1.325586 0.513180 0.091366 
0.000000 0.000000 -0.095058 0.005783 0.715336 0.695845 0.095058 0.000000 0.101914 0.813988 1.328085 0.527805 0.101914 
0.000000 0.000000 -0.105855 0.027337 0.782394 0.741349 0.105855 0.000000 0.112029 0.801976 1.329792 0.541524 0.112029 
0.000000 0.000000 -0.116892 0.053393 0.856119 0.789018 0.116892 0.000000 0.121670 0.790164 1.330795 0.554339 0.121670 
0.000000 0.000000 -0.128224 0.083834 0.935761 0.838220 0.128224 0.000000 0.130802 0.778628 1.331188 0.566268 0.130802 
0.000000 0.000000 -0.139894 0.118354 1.020078 0.888017 0.139894 0.000000 0.139390 0.767435 1.331068 0.577341 0.139390 
0.000000 0.000000 -0.151915 0.156590 1.107578 0.937280 0.151915 0.000000 0.147403 0.756639 1.330532 0.587600 0.147403 
0.000000 0.000000 -0.164265 0.198217 1.196687 0.984762 0.164265 0.000000 0.154813 0.746284 1.329674 0.597098 0.154813 
0.000000 0.000000 -0.176874 0.242996 1.285857 1.029154 0.176874 0.000000 0.161594 0.736400 1.328589 0.605897 0.161594 
0.000000 0.000000 -0.189620 0.290797 1.373625 1.069121 0.189620 0.000000 0.167721 0.727004 1.327363 0.614066 0.167721 
0.000000 0.000000 -0.202321 0.341588 1.458643 1.103347 0.202321 0.000000 0.173176 0.718102 1.326077 0.621683 0.173176 
0.000000 0.000000 -0.214744 0.395408 1.539694 1.130578 0.214744 0.000000 0.177938 0.709686 1.324807 0.628828 0.177938 
0.000000 0.000000 -0.226614 0.452313 1.615703 1.149682 0.226614 0.000000 0.181994 0.701735 1.323617 0.635589 0.181994 
0.000000 0.000000 -0.235316 0.507311 1.669954 1.148935 0.235316 0.000000 0.183856 0.683903 1.302352 0.632157 0.183856 
0.000000 0.000000 -0.242625 0.565150 1.717992 1.139134 0.242625 0.000000 0.184970 0.666428 1.280990 0.628269 0.184970 
0.000000 0.000000 -0.248359 0.625203 1.759011 1.120100 0.248359 0.000000 0.185347 0.649246 1.259554 0.624016 0.185347 
0.000000 0.000000 -0.252424 0.686674 1.792526 1.092144 0.252424 0.000000 0.184996 0.632285 1.238063 0.619486 0.184996 
0.000000 0.000000 -0.254823 0.748643 1.818414 1.056063 0.254823 0.000000 0.183931 0.615467 1.216520 0.614761 0.183931 
0.000000 0.000000 -0.255652 0.810157 1.836959 1.013094 0.255652 0.000000 0.182166 0.598712 1.194920 0.609915 0.182166 
0.000000 0.000000 -0.255079 0.870347 1.848856 0.964802 0.255079 0.000000 0.179718 0.581936 1.173245 0.605017 0.179718 
0.000000 0.000000 -0.250114 0.918863 1.836031 0.903460 0.250114 0.000000 0.176603 0.565052 1.151468 0.600124 0.176603 
0.000000 0.000000 -0.244269 0.963423 1.818590 0.841459 0.244269 0.000000 0.172844 0.547972 1.129545 0.595281 0.172844 
0.000000 0.000000 -0.237496 1.002944 1.796266 0.779614 0.237496 0.000000 0.168460 0.530605 1.107423 0.590525 0.168460 
0.000000 0.000000 -0.229771 1.036540 1.769034 0.718786 0.229771 0.000000 0.163477 0.512862 1.085032 0.585877 0.163477 
0.000000 0.000000 -0.221104 1.063593 1.737126 0.659826 0.221104 0.000000 0.157918 0.494653 1.062289 0.581344 0.157918 
0.000000 0.000000 -0.211537 1.083781 1.701007 0.603518 0.211537 0.000000 0.151812 0.475886 1.039097 0.576918 0.151812 
0.000000 0.000000 -0.201147 1.097081 1.661336 0.550548 0.201147 0.000000 0.145186 0.456472 1.015339 0.572575 0.145186 
0.000000 0.000000 -0.190039 1.103743 1.618935 0.501484 0.190039 0.000000 0.138071 0.436321 0.990886 0.568272 0.138071 
0.000000 0.000000 -0.178335 1.104250 1.574737 0.456779 0.178335 0.000000 0.130500 0.415342 0.965585 0.563951 0.130500 
0.000000 0.000000 -0.166166 1.099266 1.529752 0.416778 0.166166 0.000000 0.122505 0.393444 0.939266 0.559530 0.122505 
0.000000 0.000000 -0.153664 1.089574 1.485022 0.381741 0.153664 0.000000 0.114122 0.370535 0.911738 0.554911 0.114122 
0.000000 0.000000 -0.140946 1.076027 1.441581 0.351846 0.140946 0.000000 0.105387 0.346518 0.882782 0.549972 0.105387 
0.000000 0.000000 -0.128115 1.059492 1.400407 0.327208 0.128115 0.000000 0.096338 0.321290 0.852148 0.544566 0.096338 
0.000000 0.000000 -0.115252 1.040796 1.362371 0.307867 0.115252 0.000000 0.087013 0.294740 0.819553 0.538521 0.087013 
0.000000 0.000000 -0.102416 1.020690 1.328180 0.293782 0.102416 0.000000 0.077453 0.266737 0.784662 0.531632 0.077453 
0.000000 0.000000 -0.089646 0.999801 1.298321 0.284812 0.089646 0.000000 0.067697 0.237129 0.747078 0.523657 0.067697 
0.000000 0.000000 -0.076965 0.978610 1.273012 0.280694 0.076965 0.000000 0.057787 0.205722 0.706313 0.514299 0.057787 
0.000000 0.000000 -0.064381 0.957431 1.252162 0.281023 0.064381 0.000000 0.047764 0.172259 0.661743 0.503192 0.047764 
0.000000 0.000000 -0.052326 0.949271 1.256092 0.293113 0.052326 0.000000 0.037926 0.154835 0.651773 0.510646 0.037926 
0.000000 0.000000 -0.040170 0.941228 1.263660 0.308725 0.040170 0.000000 0.027920 0.136313 0.639956 0.517351 0.027920 
0.000000 0.000000 -0.027923 0.933112 1.273805 0.326985 0.027923 0.000000 0.017787 0.116706 0.626187 0.523188 0.017787 
0.000000 0.000000 -0.015603 0.924693 1.285332 0.346931 0.015603 0.000000 0.007571 0.096033 0.610363 0.528038 0.007571 
0.000000 0.000000 -0.003240 0.915749 1.297004 0.367546 0.003240 0.000000 -0.002688 0.074312 0.592387 0.531782 -0.002688 
0.000000 0.000000 0.009124 0.906143 1.307803 0.387952 -0.009124 0.000000 -0.012946 0.051564 0.572158 0.534302 -0.012946 
0.000000 0.000000 0.021436 0.895906 1.317507 0.407893 -0.021436 0.000000 -0.023161 0.027801 0.549570 0.535477 -0.023161 
0.000000 0.000000 0.033644 0.885117 1.326100 0.427275 -0.033644 0.000000 -0.033291 0.003024 0.524499 0.535182 -0.033291 
0.000000 0.000000 0.045697 0.873863 1.333582 0.446011 -0.045697 0.000000 -0.043293 -0.022785 0.496790 0.533283 -0.043293 
0.000000 0.000000 0.057545 0.862237 1.339972 0.464028 -0.057545 0.000000 -0.053127 -0.049677 0.466237 0.529621 -0.053127 
0.000000 0.000000 0.069136 0.850337 1.345304 0.481260 -0.069136 0.000000 -0.063511 -0.037251 0.520209 0.571168 -0.063511 
0.000000 0.000000 0.080426 0.838262 1.349627 0.497656 -0.080426 0.000000 -0.073938 -0.025350 0.572461 0.611518 -0.073938 
0.000000 0.000000 0.091366 0.826114 1.353001 0.513180 -0.091366 0.000000 -0.084439 -0.011514 0.627478 0.652700 -0.084439 
0.000000 0.000000 0.101914 0.813988 1.355501 0.527805 -0.101914 0.000000 -0.095058 0.005783 0.687920 0.695845 -0.095058 
0.000000 0.000000 0.112029 0.801976 1.357208 0.541524 -0.112029 0.000000 -0.105855 0.027337 0.754978 0.741349 -0.105855 
0.000000 0.000000 0.121670 0.790164 1.358211 0.554339 -0.121670 0.000000 -0.116892 0.053393 0.828703 0.789018 -0.116892 
0.000000 0.000000 0.130802 0.778628 1.358604 0.566268 -0.130802 0.000000 -0.128224 0.083834 0.908346 0.838220 -0.128224 
0.000000 0.000000 0.139390 0.767435 1.358484 0.577341 -0.139390 0.000000 -0.139894 0.118354 0.992663 0.888017 -0.139894 
0.000000 0.000000 0.147403 0.756639 1.357947 0.587600 -0.147403 0.000000 -0.151915 0.156590 1.080162 0.937280 -0.151915 
0.000000 0.000000 0.154813 0.746284 1.357090 0.597098 -0.154813 0.000000 -0.164265 0.198217 1.169272 0.984762 -0.164265 
0.000000 0.000000 0.161594 0.736400 1.356004 0.605897 -0.161594 0.000000 -0.176874 0.242996 1.258442 1.029154 -0.176874 
0.000000 0.000000 0.167721 0.727004 1.354778 0.614066 -0.167721 0.000000 -0.189620 0.290797 1.346210 1.069121 -0.189620 
0.000000 0.000000 0.173176 0.718102 1.353493 0.621683 -0.173176 0.000000 -0.202321 0.341588 1.431227 1.103347 -0.202321 
0.000000 0.000000 0.177938 0.709686 1.352222 0.628828 -0.177938 0.000000 -0.214744 0.395408 1.512279 1.130578 -0.214744 
0.000000 0.000000 0.181994 0.701735 1.351032 0.635589 -0.181994 0.000000 -0.226614 0.452313 1.588288 1.149682 -0.226614 
0.000000 0.000000 0.183856 0.683903 1.329768 0.632157 -0.183856 0.000000 -0.235316 0.507311 1.642539 1.148935 -0.235316 
0.000000 0.000000 0.184970 0.666428 1.308405 0.628269 -0.184970 0.000000 -0.242625 0.565150 1.690576 1.139134 -0.242625 
0.000000 0.000000 0.185347 0.649246 1.286970 0.624016 -0.185347 0.000000 -0.248359 0.625203 1.731596 1.120100 -0.248359 
0.000000 0.000000 0.184996 0.632285 1.265478 0.619486 -0.184996 0.000000 -0.252424 0.686674 1.765110 1.092144 -0.252424 
0.000000 0.000000 0.183931 0.615467 1.243935 0.614761 -0.183931 0.000000 -0.254823 0.748643 1.790998 1.056063 -0.254823 
0.000000 0.000000 0.182166 0.598712 1.222335 0.609915 -0.182166 0.000000 -0.255652 0.810157 1.809543 1.013094 -0.255652 
0.000000 0.000000 0.179718 0.581936 1.200661 0.605017 -0.179718 0.000000 -0.255079 0.870347 1.821441 0.964802 -0.255079 
0.000000 0.000000 0.176603 0.565052 1.178883 0.600124 -0.176603 0.000000 -0.250114 0.918863 1.808615 0.903460 -0.250114 
0.000000 0.000000 0.172844 0.547972 1.156961 0.595281 -0.172844 0.000000 -0.244269 0.963423 1.791175 0.841459 -0.244269 
0.000000 0.000000 0.168460 0.530605 1.134838 0.590525 -0.168460 0.000000 -0.237496 1.002944 1.768850 0.779614 -0.237496 
0.000000 0.000000 0.163477 0.512862 1.112447 0.585877 -0.163477 0.000000 -0.229771 1.036540 1.741618 0.718786 -0.229771 
0.000000 0.000000 0.157918 0.494653 1.089705 0.581344 -0.157918 0.000000 -0.221104 1.063593 1.709711 0.659826 -0.221104 
0.000000 0.000000 0.151812 0.475886 1.066512 0.576918 -0.151812 0.000000 -0.211537 1.083781 1.673591 0.603518 -0.211537 
0.000000 0.000000 0.145186 0.456472 1.042755 0.572575 -0.145186 0.000000 -0.201147 1.097081 1.633921 0.550548 -0.201147 
0.000000 0.000000 0.138071 0.436321 1.018301 0.568272 -0.138071 0.000000 -0.190039 1.103743 1.591519 0.501484 -0.190039 
0.000000 0.000000 0.130500 0.415342 0.993000 0.563951 -0.130500 0.000000 -0.178335 1.104250 1.547321 0.456779 -0.178335 
0.000000 0.000000 0.122505 0.393444 0.966682 0.559530 -0.122505 0.000000 -0.166166 1.099266 1.502336 0.416778 -0.166166 
0.000000 0.000000 0.114122 0.370535 0.939154 0.554911 -0.114122 0.000000 -0.153664 1.089574 1.457606 0.381741 -0.153664 
0.000000 0.000000 0.105387 0.346518 0.910197 0.549972 -0.105387 0.000000 -0.140946 1.076027 1.414166 0.351846 -0.140946 
0.000000 0.000000 0.096338 0.321290 0.879564 0.544566 -0.096338 0.000000 -0.128115 1.059492 1.372992 0.327208 -0.128115 
0.000000 0.000000 0.087013 0.294740 0.846968 0.538521 -0.087013 0.000000 -0.115252 1.040796 1.334955 0.307867 -0.115252 
0.000000 0.000000 0.077453 0.266737 0.812077 0.531632 -0.077453 0.000000 -0.102416 1.020690 1.300764 0.293782 -0.102416 
0.000000 0.000000 0.067697 0.237129 0.774494 0.523657 -0.067697 0.000000 -0.089646 0.999801 1.270906 0.284812 -0.089646 
0.000000 0.000000 0.057787 0.205722 0.733729 0.514299 -0.057787 0.000000 -0.076965 0.978610 1.245596 0.280694 -0.076965 
0.000000 0.000000 0.047764 0.172259 0.689159 0.503192 -0.047764 0.000000 -0.064381 0.957431 1.224746 0.281023 -0.064381 
